file,segment,fault_type,load_hp,rpm,sampling_frequency_hz,mean,std,rms,peak,peak_to_peak,mean_absolute,kurtosis,skewness,crest_factor,peak_frequency,peak_amplitude,spectral_energy,spectral_centroid,spectral_bandwidth
100.mat,12,Normal,3,1725.0,12000,0.0136206084735576,0.0636375014803385,0.0650788181350125,0.2659846153846154,0.46104,0.0524219495192307,2.9455073967557968,-0.0494413526663449,4.087115024627577,2100.5859375,0.0154516912940577,0.0022103867882137,1117.6958140580275,1048.84176592696
100.mat,13,Normal,3,1725.0,12000,0.0142014311899038,0.0632767618520985,0.0648508229579916,0.208824,0.4155618461538461,0.0524717605168269,2.8713239053302995,-0.1588567460266718,3.2200670781814105,2100.5859375,0.0155081498177794,0.0022036549650046,1114.418821698277,1056.6435623404036
100.mat,14,Normal,3,1725.0,12000,0.0153888479567307,0.0635177766243436,0.06535537153697,0.208824,0.4155618461538461,0.0525981724759615,2.9243572506594977,-0.1703564867932142,3.1952079085324008,2100.5859375,0.0155311605857764,0.002254070621809,1092.9513194255187,1028.6988397795424
100.mat,15,Normal,3,1725.0,12000,0.0162725093149038,0.066486356060731,0.0684487406870129,0.2822566153846154,0.4985907692307692,0.0549596619591346,3.036371174982378,-0.14177137345414,4.123620282150334,0.0,0.0162725093149038,0.0024750123955994,1082.3216475844808,1038.2062987185989
100.mat,16,Normal,3,1725.0,12000,0.016504807842548,0.0671432969791989,0.0691421073670476,0.2822566153846154,0.5229987692307693,0.0553290680588942,3.1191500705456754,-0.0986873775620958,4.082268043787393,0.0,0.016504807842548,0.0025265198568114,1077.8634419319308,1032.899558282135
100.mat,17,Normal,3,1725.0,12000,0.016379007061298,0.0646206410461577,0.0666640766945017,0.2407421538461538,0.4627089230769231,0.0533775770733173,3.0348840367562744,-0.0734601043784181,3.611272604125175,0.0,0.016379007061298,0.0023561855394135,1091.4646255470602,1052.1639780915502
100.mat,18,Normal,3,1725.0,12000,0.016069139873798,0.0651098454440779,0.0670634716521252,0.2219667692307692,0.4403870769230769,0.0539137838040865,2.9478515992736027,-0.1357462032710047,3.3098013532935706,0.0,0.016069139873798,0.002377863244105,1086.772122161438,1041.3119005307929
100.mat,19,Normal,3,1725.0,12000,0.0158471295072115,0.0662474972225115,0.0681165354511297,0.2551366153846153,0.4748086153846153,0.0549947028245192,2.9741901621715816,-0.1981435880318093,3.745590020027712,0.0,0.0158471295072115,0.0024454969758012,1101.2347714788357,1058.2516723698147
100.mat,20,Normal,3,1725.0,12000,0.015434431640625,0.0643502352094446,0.0661753311406899,0.2551366153846153,0.4748086153846153,0.0537598688401442,2.921534268981264,-0.1848819865556605,3.855464128198924,0.0,0.015434431640625,0.0023086981639108,1100.8357454279485,1065.9116673252115
100.mat,21,Normal,3,1725.0,12000,0.0156509923377403,0.0645826371963871,0.0664520171883154,0.2136221538461538,0.4199427692307692,0.0538446188401442,2.872688691475704,-0.1491279750819443,3.214682757346243,0.0,0.0156509923377403,0.0023304120796022,1087.8423691363462,1021.3248067334554
100.mat,22,Normal,3,1725.0,12000,0.0154050951021634,0.06537513349339,0.0671656536809198,0.2282252307692307,0.4418473846153846,0.053991708984375,3.0410379026179597,-0.1501952076419624,3.3979455013338766,0.0,0.0154050951021634,0.0023742710131129,1092.2402954251104,1039.02436925954
100.mat,23,Normal,3,1725.0,12000,0.0143702690805288,0.0639325771686408,0.065527696868355,0.2313544615384615,0.4595796923076923,0.0525828420973557,3.082583960959091,-0.1525353863508822,3.5306362438352146,2100.5859375,0.0152495955122303,0.0022501919658131,1107.8273140325543,1067.4429439973687
100.mat,24,Normal,3,1725.0,12000,0.0132149391526442,0.0614642797947866,0.0628688500570823,0.2313544615384615,0.4408043076923077,0.0503224006911057,2.984714458488057,-0.0858439982917044,3.679953766108351,2100.5859375,0.0148995908493263,0.0020635634666688,1103.6215466681745,1038.8841991623035
100.mat,25,Normal,3,1725.0,12000,0.0116715621995192,0.0611893163571867,0.0622925180132985,0.2221753846153846,0.4149359999999999,0.0498713004807692,2.974738218422901,-0.0562819064788113,3.566646391914246,2100.5859375,0.0155550858057325,0.0020082915830542,1115.700706877103,1031.1070020693217
100.mat,26,Normal,3,1725.0,12000,0.0117470935997596,0.0634008731587709,0.0644799575475672,0.2221753846153846,0.4241150769230769,0.0517705866887019,2.9937804872624856,-0.1304068960640859,3.4456502929842108,2100.5859375,0.0155212991952578,0.0021478295668457,1108.140104110737,1025.5373021079415
100.mat,27,Normal,3,1725.0,12000,0.0127834475661057,0.066268287440333,0.0674900174244308,0.2081981538461538,0.4101378461538462,0.0545971825420673,2.819666845135582,-0.1195356045199679,3.084873315957802,2100.5859375,0.0153810035101605,0.0023591597260848,1115.8229527613137,1090.256468173984
100.mat,28,Normal,3,1725.0,12000,0.0127582874098557,0.0661067141738477,0.0673266036310705,0.2150824615384615,0.4151446153846153,0.0544737246093749,2.844023620175738,-0.1005098962196399,3.1946132722964675,2100.5859375,0.0151358618881164,0.0023478227397758,1084.350531352561,1039.5597287471617
100.mat,29,Normal,3,1725.0,12000,0.0133051388221153,0.0643089514038617,0.0656709064178347,0.2392818461538461,0.4593710769230769,0.0525008933293269,3.0928708332711308,-0.0891115628775276,3.643650730681288,2100.5859375,0.0154745889019448,0.0022448475296647,1140.8863283589264,1093.5170976894433
100.mat,30,Normal,3,1725.0,12000,0.0141626723257211,0.0643753280942983,0.0659148249990418,0.2392818461538461,0.4593710769230769,0.0527039571814903,2.9822999765750358,-0.0472561299902205,3.6301673585164567,2100.5859375,0.0149419964978641,0.0022726727406524,1103.1944117432547,1039.230936768006
100.mat,31,Normal,3,1725.0,12000,0.0141603804086538,0.0641269575816122,0.0656717828446257,0.2102843076923076,0.3911538461538461,0.0530770303485576,2.764389744241603,-0.0717482138394212,3.2020496259378826,2100.5859375,0.0150750592981764,0.0022566497199426,1090.3386961313504,1027.6516259563373
100.mat,32,Normal,3,1725.0,12000,0.0137898538161057,0.0648932414587726,0.0663422403548156,0.2138307692307692,0.4134756923076923,0.0537105671574519,2.764245446144132,-0.1388378637891145,3.223146642126437,2100.5859375,0.0149515015372946,0.0022957264662977,1102.3633373113817,1033.6595797404311
100.mat,33,Normal,3,1725.0,12000,0.0134569146634615,0.0653108660112393,0.0666828146631329,0.2217581538461538,0.4399698461538461,0.0536861709735576,2.880685727721441,-0.1677706685874049,3.3255667890809284,2100.5859375,0.0152442920472395,0.0023138432495064,1121.9933212015114,1057.7487105426387
100.mat,34,Normal,3,1725.0,12000,0.013494451171875,0.064633338590062,0.0660270298417831,0.2217581538461538,0.4399698461538461,0.0530561993689903,2.9034365973520915,-0.140704592064496,3.35859653807752,2100.5859375,0.0154817259216297,0.002270834445905,1101.4292156839183,1037.006693668409
100.mat,35,Normal,3,1725.0,12000,0.0148073121995192,0.0639592951404839,0.0656509552820183,0.2428283076923076,0.4531126153846153,0.0525826893028846,2.9653576983524235,-0.0517474785098166,3.6987779789217776,2100.5859375,0.0154212889389744,0.002264652291779,1116.4423653012548,1077.068981023205
100.mat,36,Normal,3,1725.0,12000,0.015037828125,0.0642384991052885,0.0659751547328022,0.2428283076923076,0.4531126153846153,0.0530517683293269,2.964707188890544,-0.1254243586754408,3.680602321824881,2100.5859375,0.0156757351846802,0.0022894286586991,1083.634576363222,1034.203229990984
100.mat,37,Normal,3,1725.0,12000,0.0141694971454326,0.0632724411529838,0.0648396210569758,0.2075723076923077,0.4093033846153846,0.0523404082031249,2.8977443590365595,-0.2109316550147346,3.201318951415677,2100.5859375,0.0151900390699745,0.0022024755821103,1097.6808093457005,1051.218553974218
100.mat,38,Normal,3,1725.0,12000,0.0141003321814903,0.0630814888197834,0.0646381744741359,0.243036923076923,0.444768,0.0519805262920673,2.9302309973826057,-0.0876968487325197,3.7599595758102815,2100.5859375,0.0149221020750382,0.0021884565691547,1117.4099972232875,1060.302760718885
100.mat,39,Normal,3,1725.0,12000,0.0139505426682692,0.0656327769976745,0.0670990242638868,0.243036923076923,0.4389267692307692,0.0540737596153846,2.8964530499941263,-0.1082760429285403,3.622063446423722,2100.5859375,0.0148434678532435,0.0023484484988866,1112.0197795932918,1072.733882703119
100.mat,40,Normal,3,1725.0,12000,0.0143750057091346,0.0666409535537813,0.0681737301289499,0.2232184615384615,0.436632,0.054755528545673,2.915847148495327,-0.0945916426987545,3.274259177490304,2100.5859375,0.0155835209972906,0.0024271491916143,1091.98269526956,1047.665208714796
100.mat,41,Normal,3,1725.0,12000,0.0138128239182692,0.0658510397907061,0.067284125513484,0.241368,0.4710535384615384,0.0535034287860576,3.100886688622755,-0.04037645155681,3.5872948954598325,2100.5859375,0.0157375475683674,0.0023589739878915,1114.656825106782,1086.3415918272012
100.mat,42,Normal,3,1725.0,12000,0.012493341796875,0.0645529881087052,0.065750831652658,0.241368,0.4710535384615384,0.0525676645132211,3.07450861535898,-0.1089026102105863,3.6709497649409952,2100.5859375,0.0150031514307092,0.0022396277265096,1089.8863947115894,1043.1455160048756
100.mat,43,Normal,3,1725.0,12000,0.0130083100961538,0.06386653007851,0.0651778320890387,0.2207150769230769,0.4063827692307692,0.0526151835937499,2.8838336644223896,-0.1864247607976689,3.3863519213336297,2100.5859375,0.0151119144767445,0.0022086829936583,1122.2692196001976,1054.678618270891
100.mat,44,Normal,3,1725.0,12000,0.0129959846754807,0.0636876309952513,0.0650000766112828,0.2207150769230769,0.4126412307692307,0.0521667827524038,2.9178384859172297,-0.1861398661340465,3.3956125658591128,2100.5859375,0.0153845686564316,0.0021969527902599,1094.1755564207872,1037.1209311647467
100.mat,45,Normal,3,1725.0,12000,0.0119840268930288,0.0653360569786974,0.0664260283480536,0.2069464615384615,0.4113895384615385,0.0534443991887019,2.8681911123756816,-0.1146944692672158,3.115442345192164,2100.5859375,0.0153111394801277,0.0022780170830401,1082.260152094906,1037.2533228377056
100.mat,46,Normal,3,1725.0,12000,0.0125682110877403,0.0655961262729072,0.0667893083656148,0.2154996923076923,0.4241150769230769,0.0540014878305288,2.820685163023245,-0.1078355700655349,3.2265597231223606,2100.5859375,0.0152793690035885,0.0023093858316921,1088.1405721643823,1033.0249191391044
100.mat,47,Normal,3,1725.0,12000,0.0122780543870192,0.0638584500507646,0.0650280882574338,0.2154996923076923,0.4241150769230769,0.0523504417067307,2.9345124935457303,-0.159148600247077,3.3139478351965383,2100.5859375,0.0150827978019319,0.0021897014992663,1125.5309757622415,1069.6829224618891
100.mat,48,Normal,3,1725.0,12000,0.0114215904447115,0.0640888810290485,0.0650986743324491,0.2238443076923077,0.4435163076923076,0.0523591000600961,3.0671429164679798,-0.1551310167154239,3.438538649023305,2100.5859375,0.015453665889011,0.0021841452842238,1137.5518855482312,1101.1670963716765
100.mat,49,Normal,3,1725.0,12000,0.0111431479867788,0.0646543159594378,0.0656075477307152,0.2242615384615384,0.4439335384615384,0.0527361458834134,2.989837621293438,-0.0838542050932762,3.4182277225482536,2100.5859375,0.0156327053194348,0.002214260183964,1127.0550162834795,1093.4797388083891
100.mat,50,Normal,3,1725.0,12000,0.0094756509915865,0.0653362661905351,0.0660198124916666,0.2367784615384615,0.442056,0.0531095755709134,2.8845117958333337,-0.0763112121034235,3.586475826000703,2100.5859375,0.015489801941936,0.0022242020122204,1126.820311848643,1095.0208905339284
100.mat,51,Normal,3,1725.0,12000,0.0098051268028846,0.0655786936103,0.0663076584359171,0.2497126153846154,0.4864910769230769,0.0529942157451923,3.050511958778036,-0.1210345677367561,3.765969441161152,2100.5859375,0.0153209731894699,0.0022464230481585,1067.7145266718503,1014.6438797346824
100.mat,52,Normal,3,1725.0,12000,0.0104493592247596,0.0660193679372892,0.0668412002513961,0.2497126153846154,0.4758516923076923,0.0535205926983173,3.015516395303678,-0.1641698783395908,3.735908607945732,2100.5859375,0.0152472159217256,0.0022884680025055,1167.0586898439335,1119.6054781815328
100.mat,53,Normal,3,1725.0,12000,0.009571453125,0.0644054284465338,0.0651127631751691,0.222384,0.4155618461538461,0.0525608906249999,2.8248564379757664,-0.1502730648203394,3.4153672668096293,2100.5859375,0.0153787989618406,0.0021656423396744,1112.366382427803,1039.4550244060172
100.mat,54,Normal,3,1725.0,12000,0.0100263222656249,0.0635993874421547,0.0643848524203595,0.2255132307692307,0.4293304615384615,0.0519313264723557,2.818773104054159,-0.0769952548299009,3.502582087117122,2100.5859375,0.0150762827982542,0.0021229683719318,1137.1262231774967,1099.8092339264576
100.mat,55,Normal,3,1725.0,12000,0.0094051108774038,0.0635362195132095,0.0642285551810641,0.2330233846153846,0.4585366153846154,0.0516708118990384,2.9390504240478097,-0.1240388693283439,3.62803404122166,2100.5859375,0.0155075126082741,0.002106881712734,1100.4883556407792,1039.0142436531771
100.mat,56,Normal,3,1725.0,12000,0.0087606747295673,0.0635413986678328,0.0641424879965047,0.2330233846153846,0.4516523076923077,0.0514635716646634,2.9752775851198816,-0.1478909086421158,3.632902182217857,2100.5859375,0.0148838954229781,0.0020955041310933,1117.0534313652242,1061.1831148226902
100.mat,57,Normal,3,1725.0,12000,0.0097020923978365,0.0644266546953964,0.0651530845941771,0.218628923076923,0.4268270769230768,0.052159397686298,2.944066148565769,-0.1235288959156447,3.3556189156462803,2100.5859375,0.0151583892744002,0.0021695275936452,1109.09612432465,1059.6930604343863
100.mat,58,Normal,3,1725.0,12000,0.0091578894230769,0.0659005718489951,0.0665338433333734,0.210492923076923,0.4186910769230769,0.053476333233173,2.816703959958957,-0.1281510696932156,3.163697037945495,2100.5859375,0.0153025700613719,0.0022553097515774,1108.3903422350872,1080.14572472986
100.mat,59,Normal,3,1725.0,12000,0.0094095928485576,0.0667538167295314,0.0674137410735786,0.210492923076923,0.4157704615384615,0.0543395201322115,2.736875209457688,-0.1172891563422838,3.1224038263531595,2100.5859375,0.0148291453675419,0.0023165764848446,1095.8262330796188,1037.4169446280168
100.mat,60,Normal,3,1725.0,12000,0.0099456977163461,0.062954686757844,0.0637354649143096,0.2221753846153846,0.427452923076923,0.0510542352764423,2.918114315720252,-0.1437110283550901,3.485898862024346,2100.5859375,0.0147042559509857,0.0020805632384161,1120.7181571395415,1054.3679235190737
100.mat,61,Normal,3,1725.0,12000,0.0084806024639423,0.0617567248241901,0.0623362950387827,0.2221753846153846,0.4307907692307692,0.0500190018028846,2.909286286077359,-0.1345962224871631,3.564141636540277,2100.5859375,0.0151053857471665,0.0019788671649264,1102.174427128137,1053.5650440896304
100.mat,62,Normal,3,1725.0,12000,0.0079288616286057,0.0656559177249471,0.0661329447327926,0.2422024615384615,0.4720966153846153,0.052878041015625,2.9710664661452464,-0.0606959900697795,3.6623571280104095,2100.5859375,0.0151817268355133,0.0022182166358208,1065.6709063142164,1027.551053662565
100.mat,63,Normal,3,1725.0,12000,0.0073024552283653,0.0671408636018185,0.0675368152755242,0.2422024615384615,0.4720966153846153,0.0539944083533653,2.955008513793125,-0.0489019186411431,3.58622864507852,2100.5859375,0.015220458446121,0.0023072737831367,1096.888280730338,1065.55699985628
100.mat,64,Normal,3,1725.0,12000,0.006784380108173,0.0667864394829701,0.0671301445869484,0.241368,0.4516523076923077,0.053858625,2.893376740456915,-0.0912462723210482,3.595523314974761,2100.5859375,0.0147903859893762,0.002276242079128,1084.1162338434483,1040.133294365815
100.mat,65,Normal,3,1725.0,12000,0.0079175548377403,0.0669399696138441,0.0674065813293553,0.2616036923076922,0.5029716923076922,0.0538934112079326,3.029532575655704,-0.1369360344130622,3.8809814583159192,2100.5859375,0.015291978008956,0.0023031674641977,1092.8177286865564,1030.976075218091
100.mat,66,Normal,3,1725.0,12000,0.008108598858173,0.0653322116213129,0.0658334812293469,0.2616036923076922,0.496921846153846,0.0527574861778846,3.0351983288075504,-0.1562908146114563,3.9737180447184937,2100.5859375,0.0154142360538949,0.0021998984945291,1144.6794859770523,1083.2454854741688
100.mat,67,Normal,3,1725.0,12000,0.0074387478966346,0.0620641133587999,0.0625083125454819,0.2236356923076923,0.4362147692307692,0.04980783984375,3.0278148567730345,-0.0373156716358852,3.577695240852516,2100.5859375,0.0150551837910371,0.0019813120821863,1111.9027333097906,1041.7513994779804
100.mat,68,Normal,3,1725.0,12000,0.0079211200420673,0.0623628497132445,0.0628638939859564,0.2236356923076923,0.4460196923076923,0.0501107294170673,2.9966086584367155,-0.0472458792822753,3.5574584730250995,2100.5859375,0.0154364469597799,0.0020073072423519,1194.089380027008,1161.672742454469
100.mat,69,Normal,3,1725.0,12000,0.0079322231069711,0.0636852251260301,0.0641773173541237,0.222384,0.4324596923076923,0.0513318628305288,2.981984788794439,-0.1106669441346685,3.465149513385054,2100.5859375,0.0151898069565219,0.0020908241614076,1109.1821979495369,1051.593078904581
100.mat,70,Normal,3,1725.0,12000,0.0087316947115384,0.0637041928785935,0.0642998186844143,0.2217581538461538,0.4416387692307691,0.0514212475961538,2.975572346075121,-0.0375432145936794,3.4488146060652256,2100.5859375,0.0151371324437472,0.0021053546649107,1110.1381020177955,1056.3518257156231
100.mat,71,Normal,3,1725.0,12000,0.0101544658954326,0.0637896002254446,0.0645927726184868,0.2198806153846153,0.4203599999999999,0.0521702970252403,2.805416250598154,-0.055498071804724,3.404105544181024,2100.5859375,0.0154252815636998,0.0021376697350176,1103.2782653502384,1041.4205099629885
100.mat,72,Normal,3,1725.0,12000,0.010318057842548,0.0646415957758711,0.0654598978160926,0.2004793846153846,0.4005415384615384,0.0529753201622596,2.784687029467712,-0.0898055231059901,3.0626290492940385,2100.5859375,0.0153652357437087,0.0021957303202033,1113.6692120612229,1069.4407415758849
100.mat,73,Normal,3,1725.0,12000,0.0113895036057692,0.0633870778835343,0.0644021927809843,0.1988104615384615,0.3878159999999999,0.0520209149639423,2.853649753228927,-0.1119710446420452,3.087013857036915,2100.5859375,0.0153295633110952,0.0021386816742056,1125.6003806763702,1078.5034400671627
100.mat,74,Normal,3,1725.0,12000,0.0117663966346153,0.0646772596255093,0.0657388469812836,0.232188923076923,0.4587452307692307,0.0529603972355769,2.889295051618858,-0.1602942457035013,3.531989588181081,2100.5859375,0.0155269877080541,0.0022300221351276,1114.962241381443,1082.8327340475091
100.mat,75,Normal,3,1725.0,12000,0.0123158964843749,0.0667731414797791,0.0678994383577098,0.232188923076923,0.4587452307692307,0.0548545902944711,2.842073899633456,-0.155221948855131,3.419600054034299,2100.5859375,0.0155353779670738,0.0023810075289709,1087.1426774751828,1055.771554628349
100.mat,76,Normal,3,1725.0,12000,0.0140846452824519,0.064872356597273,0.0663837320675499,0.2234270769230769,0.4234892307692307,0.0536944728064903,2.8367554629599305,-0.1286322804011502,3.365690206988136,2100.5859375,0.0154345145694049,0.0023025887000759,1114.0142475632117,1088.1174484235794
100.mat,77,Normal,3,1725.0,12000,0.0141432164963942,0.063570068038939,0.0651243742644735,0.2000621538461538,0.3982467692307692,0.0525325217848557,2.877371149459006,-0.1764191476523675,3.0720011686206905,2100.5859375,0.0155576907413157,0.0022206074311217,1119.4078727025617,1077.499995221279
100.mat,78,Normal,3,1725.0,12000,0.0135042300180288,0.0640027802644826,0.0654119263587572,0.199644923076923,0.3961606153846153,0.0527339048978365,2.832303976458909,-0.1432007786373637,3.0521180798430185,2100.5859375,0.0149476908781264,0.0022305426629284,1182.3580105153094,1155.9381665258843
100.mat,79,Normal,3,1725.0,12000,0.0133179735576923,0.0651700460100849,0.0665169400727361,0.2311458461538461,0.4291218461538461,0.0536653909254807,2.803649254181026,-0.0979487279557235,3.4749921734386526,2100.5859375,0.0153241576874217,0.0023009358760526,1099.834101200755,1047.4833416089396
100.mat,80,Normal,3,1725.0,12000,0.0132868034855769,0.0638998890826306,0.0652666451691584,0.2311458461538461,0.4395526153846154,0.0525120982572115,2.8924199950536487,-0.1346526296204174,3.5415616285280342,2100.5859375,0.0149284191162075,0.0022181377204602,1196.0543281521552,1159.7074524142197
100.mat,81,Normal,3,1725.0,12000,0.0136878380408653,0.0640596772330554,0.0655057185094263,0.2084067692307692,0.4147273846153846,0.0526581697716346,2.9344134311719854,-0.1847884154258004,3.1815049735051626,2100.5859375,0.014630250479768,0.0022391780351627,1096.2246054706725,1050.252492126103
100.mat,82,Normal,3,1725.0,12000,0.0138255567908653,0.0645344385760647,0.0659987862229702,0.2063206153846153,0.4097206153846153,0.0530507496995192,2.9246665408911894,-0.2092835171776083,3.126127421307144,2100.5859375,0.0150936521460859,0.0022734936587999,1213.9868879758933,1198.7262316944834
100.mat,83,Normal,3,1725.0,12000,0.0131248413461538,0.0634096466711612,0.0647537238413608,0.2286424615384615,0.4428904615384615,0.0520909966947115,2.94214707162399,-0.1797681722265232,3.530954638201336,2100.5859375,0.015063997980599,0.0021826531059254,1110.21930222707,1040.6265143939845
100.mat,84,Normal,3,1725.0,12000,0.0129825387620192,0.0618345060294434,0.0631826910523175,0.2286424615384615,0.4428904615384615,0.0510925357572115,2.899887094415021,-0.1624116525623975,3.618751555693271,2100.5859375,0.0151720949505898,0.0020802995699246,1152.0816578198308,1105.3285362066863
100.mat,85,Normal,3,1725.0,12000,0.0126676293569711,0.0630098097994659,0.0642705606361923,0.2188375384615384,0.4118067692307692,0.0520498949819711,2.838054097060989,-0.1644376000630476,3.4049421118369017,2100.5859375,0.0147322622188873,0.002145586905183,1105.3846021388183,1035.7735580864291
100.mat,86,Normal,3,1725.0,12000,0.0121387058293269,0.0645725003607723,0.0657035461908479,0.2555538461538461,0.4520695384615384,0.0528519131610576,2.957171348998211,-0.1639943245126509,3.889498527393688,2100.5859375,0.0150006832896107,0.0022321521060532,1091.295702517882,1043.592204989832
100.mat,87,Normal,3,1725.0,12000,0.0121625926983173,0.065534834791024,0.0666539063538812,0.2586830769230769,0.514236923076923,0.0529784779146634,3.121137183491256,-0.1410161091704046,3.880988993348232,2100.5859375,0.0151084261543018,0.0022953359532267,1074.5006574198585,1033.4728636249574
100.mat,88,Normal,3,1725.0,12000,0.0114363096454326,0.0669040102136513,0.0678744116805042,0.2586830769230769,0.4998424615384615,0.054023897686298,3.0503833609538664,-0.1096202084569747,3.811201755099397,2100.5859375,0.0150010059819856,0.0023688625111978,1072.9128144489923,1030.4524107544323
100.mat,89,Normal,3,1725.0,12000,0.0112578457031249,0.0649199271599151,0.0658888156846369,0.2392818461538461,0.4612486153846153,0.0530165746694711,2.9729627785407744,-0.1273006224397281,3.6316003507957832,2100.5859375,0.0154342018653875,0.0022340378249125,1137.0723179506624,1105.3961363391452
100.mat,90,Normal,3,1725.0,12000,0.0117044639423076,0.0635396455224726,0.0646086761147313,0.2426196923076923,0.4372578461538461,0.0520587061298076,2.957412699860817,-0.1135134379707001,3.755218445845429,2100.5859375,0.0152211346485282,0.0021556379361033,1133.3271909667003,1085.0348662349074
100.mat,91,Normal,3,1725.0,12000,0.0117608960336538,0.0626406913836983,0.0637351935161584,0.2426196923076923,0.4393439999999999,0.0513559534254807,2.872960701660294,-0.0626252623157243,3.806683229826271,2100.5859375,0.0154807786631025,0.0021002471995326,1159.9774812719374,1133.2968026368208
100.mat,92,Normal,3,1725.0,12000,0.0119036570012019,0.0636261686952252,0.0647301042238889,0.2751636923076923,0.473556923076923,0.0521041879507211,2.9976408737525326,-0.0428499099845328,4.250938502369072,2100.5859375,0.0153361429861966,0.0021658419970604,1149.8798846756872,1109.208501363378
100.mat,93,Normal,3,1725.0,12000,0.011497529296875,0.0665544163337322,0.0675402362555556,0.2751636923076923,0.4902461538461538,0.0545251654146634,2.953999104240106,-0.1201972039252855,4.074070621644566,2100.5859375,0.0151288605612589,0.0023469383724802,1083.04340512723,1033.4748406733995
100.mat,94,Normal,3,1725.0,12000,0.0116565883413461,0.0652140729925692,0.0662476517926466,0.2150824615384615,0.4255753846153846,0.0535517118389423,2.832419739412566,-0.1582175847140902,3.2466427974181467,2100.5859375,0.0150642118962983,0.0022623138633824,1131.3032094595,1095.0023183033195
100.mat,95,Normal,3,1725.0,12000,0.012006436748798,0.0640261336103541,0.0651421546196762,0.210492923076923,0.4076344615384615,0.052595065655048,2.786738943971097,-0.1022584795755986,3.231285859453957,2100.5859375,0.0152628796435891,0.0021938274693967,1125.1162925760034,1065.3225512608103
