file,segment,fault_type,load_hp,rpm,sampling_frequency_hz,mean,std,rms,peak,peak_to_peak,mean_absolute,kurtosis,skewness,crest_factor
121.mat,7,Ball,3,1722.0,12000,0.0039805727899669,0.1504682720819026,0.1505209150352525,0.500462634730539,1.0006003992015968,0.1217739603897673,2.818110022067627,-0.0109950890097846,3.324871062691379
120.mat,9,Ball,2,1748.0,12000,0.0050007098205931,0.1455584666552573,0.1456443418528143,0.5667361676646706,1.117716127744511,0.1171449557623035,2.897035246446084,0.0335340754773214,3.891233675506629
120.mat,31,Ball,2,1748.0,12000,0.0047727216465506,0.1489108872338112,0.1489873525124743,0.5295385229540919,1.0212296606786428,0.1190839854665668,2.8601678601199776,0.0387181259590178,3.5542515121191576
119.mat,43,Ball,1,1772.0,12000,0.0039305652951908,0.1379608328018316,0.1380168132182261,0.4821074650698603,0.9507328143712576,0.1101675817310691,2.955700031796642,-0.0048035503171181,3.4931067732130083
119.mat,46,Ball,1,1772.0,12000,0.0039866006561096,0.1343080591539371,0.1343672122896384,0.462940119760479,0.9010276646706588,0.1076798575797623,2.9089509338353987,-0.0435682237029933,3.445335449563227
119.mat,26,Ball,1,1772.0,12000,0.0038269415173559,0.1399834516255312,0.1400357533288363,0.5113457884231537,1.0199301796407183,0.1119473488667197,3.0515118422662084,0.0298908505876314,3.651537384330668
121.mat,25,Ball,3,1722.0,12000,0.0040501708497068,0.1588867287874465,0.1589383417199494,0.6258625548902196,1.2090046706586826,0.1276721084393712,2.9101415755135824,0.0038886340284391,3.937769503050399
119.mat,2,Ball,1,1772.0,12000,0.0041614484312624,0.1362219566268527,0.1362855059068799,0.5037113373253493,0.9244183233532934,0.1081236592245197,3.052518065928955,0.0279277061227736,3.696000788737734
120.mat,2,Ball,2,1748.0,12000,0.0048499338529971,0.1448738309489924,0.1449549887110329,0.4655390818363273,0.8846217165668663,0.1171847714044567,2.7327593579606098,-0.0005084231054482,3.2116113144914062
120.mat,11,Ball,2,1748.0,12000,0.0048290346065681,0.1456963487473274,0.1457763547820232,0.5581271057884232,1.0524172055888223,0.1170375249111152,2.899095508725631,-0.0033530852242675,3.828653190176011
120.mat,43,Ball,2,1748.0,12000,0.0043592576175773,0.1459368461577731,0.146001939005802,0.5677107784431138,1.070772375249501,0.1170586224426147,2.897321377533001,0.0514784725554265,3.8883783483214778
120.mat,3,Ball,2,1748.0,12000,0.0047705008537612,0.1456883309200526,0.1457664139802667,0.4996504590818363,0.9078499401197604,0.1183416854767028,2.695302266764187,0.0224472872331658,3.427747486121713
119.mat,24,Ball,1,1772.0,12000,0.0041229018135603,0.1427362336550031,0.1427957657543805,0.5214167664670659,0.9879304590818364,0.1141759540879179,2.9128691815674386,0.0147115744294025,3.6514861887707664
120.mat,28,Ball,2,1748.0,12000,0.0047176777109842,0.1477319521624982,0.1478072602165651,0.6045835528942115,1.1247008383233532,0.1190244206313934,2.798672963836173,0.0284670007096156,4.0903508529174015
119.mat,35,Ball,1,1772.0,12000,0.0038888857733751,0.1433691591674649,0.1434218924465308,0.5193051097804391,1.032275249500998,0.1153906880867172,2.8145858813943696,-0.015479453051275,3.62082176522696
121.mat,21,Ball,3,1722.0,12000,0.0040560797448072,0.1541718812757074,0.154225227375378,0.5280766067864271,1.0390975249500998,0.123217872273032,2.9247733972369008,0.0148588435084085,3.4240611330149626
120.mat,27,Ball,2,1748.0,12000,0.0047156552032653,0.1460619426191364,0.1461380459896463,0.5387973253493015,1.0431584031936127,0.1170449407727513,2.893536779975863,0.038103928262256,3.686906593697541
119.mat,15,Ball,1,1772.0,12000,0.0035132941928642,0.1344260284062672,0.1344719314547395,0.4905540918163673,0.9236061477045908,0.1071857708411302,2.96267793052576,0.0558287732236303,3.648003613166496
119.mat,55,Ball,1,1772.0,12000,0.0041284141385198,0.142744827693706,0.1428045154629396,0.4866556487025948,0.9288040718562874,0.1146571919539826,2.802581786671008,0.0312662049067832,3.4078449629198926
119.mat,54,Ball,1,1772.0,12000,0.0040503294777632,0.1415020627044652,0.1415600187853083,0.4866556487025948,0.9288040718562874,0.1136294011196357,2.835755776221048,-0.0021692827330299,3.437804352376237
120.mat,34,Ball,2,1748.0,12000,0.0046441536068488,0.1459917629469087,0.1460656120073112,0.5519545708582835,0.9981638722554892,0.1167109890570421,2.835335176189554,0.0322972487323434,3.778812571097539
121.mat,56,Ball,3,1722.0,12000,0.0048161857340007,0.149829574469902,0.1499069612488236,0.4902292215568862,0.9492708982035928,0.1205811170627495,2.793518873257645,0.0050318027682933,3.270223193592574
119.mat,11,Ball,1,1772.0,12000,0.0033882159704029,0.1375983717087088,0.1376400810242063,0.5233659880239522,1.0436457085828343,0.1097875089079653,3.032318593573384,0.0228580940401458,3.802424294794693
120.mat,52,Ball,2,1748.0,12000,0.0042722104716348,0.1475851415061027,0.1476469633134738,0.5548784031936127,1.0733713373253493,0.1177858924241361,3.011080608180437,0.0496090455838929,3.7581430104697313
119.mat,51,Ball,1,1772.0,12000,0.004222321947901,0.1406891566646254,0.1407525019516003,0.4968890618762475,0.9257178043912176,0.1129125212758077,2.8884050943986352,-0.0046100230550056,3.5302325357392905
120.mat,8,Ball,2,1748.0,12000,0.0047981021355726,0.1460502821852437,0.1461290755137139,0.4517320958083832,0.8774745708582834,0.1185588472858969,2.6605010510160465,0.0257481379614721,3.0913224778869486
119.mat,21,Ball,1,1772.0,12000,0.0037991816074881,0.1375135461650403,0.1375660174598776,0.4876302594810379,0.9585297005988024,0.1100195420974457,2.9148418123808733,0.0340534241474546,3.5446999810346305
119.mat,28,Ball,1,1772.0,12000,0.0040031772880021,0.1348504898418454,0.1349098960009414,0.4626152495009979,0.8940429540918163,0.1077363291678362,2.9690373550702147,-0.0115535114510951,3.4290683131041004
119.mat,37,Ball,1,1772.0,12000,0.0038355470894149,0.1380469454390356,0.1381002192848483,0.4782090219560878,0.9460221956087824,0.1106896266646394,2.8937075516663797,0.0213036167582972,3.4627680132044123
121.mat,41,Ball,3,1722.0,12000,0.004436152567911,0.158460506471549,0.1585225900647148,0.5566651896207585,1.1016350499001994,0.1259000347644554,3.052208420699861,0.0396708574571546,3.511582730218494
120.mat,1,Ball,2,1748.0,12000,0.0048741246315961,0.1448152050350545,0.1448972073584209,0.4712243113772455,0.8945302594810379,0.1167694038388067,2.733594562624435,-0.0364566340002665,3.252128318882052
119.mat,9,Ball,1,1772.0,12000,0.0035121441394554,0.1404752982621729,0.1405191964761496,0.6396695409181637,1.2310958483033931,0.1121832287865675,3.154608118670962,0.0241020086660829,4.552186156478165
121.mat,12,Ball,3,1722.0,12000,0.0038731022817645,0.1550836628930678,0.1551320193177917,0.4944525349301397,0.9697377245508982,0.1253653789004023,2.715338091932807,0.0188541136268269,3.1873016099741576
121.mat,26,Ball,3,1722.0,12000,0.0041663262439963,0.159150010615194,0.1592045355923874,0.583142115768463,1.1159293413173652,0.1286105916779721,2.758341298439995,0.0074878089350631,3.66284863429699
120.mat,4,Ball,2,1748.0,12000,0.0047542811349956,0.1448317973119782,0.1449098088527085,0.4996504590818363,0.9658392814371256,0.1171570114945889,2.7235057715515474,0.0056131285911049,3.448009924502066
120.mat,37,Ball,2,1748.0,12000,0.0045954547935379,0.1452929908411118,0.1453656472221511,0.518005628742515,0.954956127744511,0.1167826096245009,2.790785070327823,0.0618000486086372,3.563466600543435
119.mat,10,Ball,1,1772.0,12000,0.0034973917302114,0.1387822256142132,0.1388262867592046,0.5233659880239522,1.0436457085828343,0.1103660650866236,3.1346368671018783,0.0202780922119958,3.769934356392711
119.mat,17,Ball,1,1772.0,12000,0.0034637625822573,0.1411680162954344,0.1412105041277535,0.4549807984031936,0.8984287025948103,0.1130112672409088,2.8092956788028123,0.0292119822831488,3.222003923954349
119.mat,56,Ball,1,1772.0,12000,0.0040767807061657,0.1380600449535146,0.1381202235499662,0.5292136526946108,1.0442954491017966,0.1100818036095777,2.997946315481501,0.0040535506507971,3.831543557436852
120.mat,23,Ball,2,1748.0,12000,0.0047886241092034,0.1521657699553815,0.1522410997955983,0.5488683033932136,1.0702850698602795,0.1216651415430857,2.9325035534829635,0.0591869483358343,3.6052570832064
121.mat,20,Ball,3,1722.0,12000,0.0041234966687718,0.155708977262768,0.1557635670655837,0.5280766067864271,1.0390975249500998,0.1239155977790512,3.004443451987142,0.0377409183407868,3.390244694152916
119.mat,7,Ball,1,1772.0,12000,0.0036495953503149,0.1410589223101042,0.1411061271154058,0.4991631536926148,0.9962146506986028,0.1125438696727638,3.043840183964637,-6.194864934415117e-05,3.537501623046933
120.mat,26,Ball,2,1748.0,12000,0.0046591439581773,0.1508261979881414,0.1508981432025625,0.5387973253493015,1.0691480239520958,0.1201236337481287,2.995752396275998,0.0304215403938791,3.570602751725255
121.mat,22,Ball,3,1722.0,12000,0.0040624645240768,0.1551912732611869,0.1552444360176485,0.4957520159680638,0.9660017165668662,0.1246317637966255,2.7673409970429628,0.010842137988017,3.193364146794321
120.mat,20,Ball,2,1748.0,12000,0.0047534483376996,0.1495207694873793,0.1495963093769269,0.5191426746506986,1.0351990818363277,0.1203645104517527,2.7872074672824905,0.0446281184840293,3.4702906563199547
121.mat,55,Ball,3,1722.0,12000,0.0050009477626777,0.1438540286523041,0.1439409289883283,0.5335994011976047,1.0010877045908182,0.1152566473790699,2.894745657710437,-0.0268209758193563,3.7070720951152993
119.mat,57,Ball,1,1772.0,12000,0.0041271451140687,0.1385029784612928,0.1385644556494988,0.5292136526946108,1.0442954491017966,0.1097382945534711,3.056881715620371,-0.0342277852148398,3.819259782128152
120.mat,39,Ball,2,1748.0,12000,0.0044939724944641,0.1506817759936159,0.1507487758005724,0.535548622754491,1.032600119760479,0.1211751394769055,2.875879629082939,0.0207064897383574,3.5525901945829097
120.mat,16,Ball,2,1748.0,12000,0.0048540581824631,0.1477942142637177,0.1478739045628688,0.5522794411177645,1.084579361277445,0.1191904645494167,2.832606911078316,0.0124363256312126,3.7347998806845726
121.mat,9,Ball,3,1722.0,12000,0.0040110293767932,0.1550085955065407,0.1550604818694043,0.5157315369261477,0.96405249500998,0.1246788366723584,2.808601491620465,0.023826084825431,3.3260024134357407
119.mat,18,Ball,1,1772.0,12000,0.0036403949230445,0.1380908251605226,0.1381388014596542,0.4850312974051896,0.9400120958083832,0.1099370555081243,2.9479134030985112,0.0289807621033567,3.5111879665964176
119.mat,39,Ball,1,1772.0,12000,0.003854463485139,0.1381402131842529,0.1381939773917413,0.5285639121756487,1.0041739720558882,0.1107634283678736,3.001000883923075,0.0020963180695745,3.824797014686955
120.mat,24,Ball,2,1748.0,12000,0.0046343979813809,0.145122886384946,0.1451968656595168,0.5488683033932136,1.0220418363273454,0.1166251712785366,2.8439236880033056,0.0411909029544451,3.780166334170716
119.mat,20,Ball,1,1772.0,12000,0.0037948193359374,0.1389874742402229,0.1390392701702257,0.6596490618762475,1.251075369261477,0.1106177284980819,3.171577969031133,0.0117204265749719,4.744336337990261
120.mat,19,Ball,2,1748.0,12000,0.0047389735275542,0.1492757527961401,0.149350956618795,0.5160564071856288,0.9674636327345312,0.1198611439718219,2.810813204096549,0.0294806222995032,3.455327095780288
121.mat,39,Ball,3,1722.0,12000,0.0043417292173465,0.1500966486625524,0.1501594304475295,0.5526043113772454,1.080843353293413,0.1203394472188435,2.8653963886530063,0.0233565815418613,3.680117257572729
120.mat,56,Ball,2,1748.0,12000,0.0041472512202158,0.1471102234581948,0.1471686703704413,0.5236908582834332,1.0329249900199602,0.1178607252097367,2.8626955967567422,0.0191973060028476,3.558439829382437
120.mat,42,Ball,2,1748.0,12000,0.0043291579438778,0.1467664961139466,0.1468303306203052,0.5677107784431138,1.070772375249501,0.1179716458781655,2.7825546022961767,0.0429837057429622,3.866440782668951
119.mat,19,Ball,1,1772.0,12000,0.003833128011555,0.1383422629918881,0.1383953561362147,0.6596490618762475,1.251075369261477,0.1098827253988117,3.2127891814653395,0.0126829344947037,4.766410378878554
119.mat,42,Ball,1,1772.0,12000,0.0039410744039265,0.1414834127555446,0.1415382921771104,0.4881175648702595,0.9702250299401198,0.1122557218083364,3.0454474737657287,-0.0020780069475223,3.4486608349030066
119.mat,53,Ball,1,1772.0,12000,0.0039693101979634,0.1410035120295651,0.1410593698699926,0.4861683433133732,0.9507328143712576,0.1139934921660585,2.7586371507399976,-0.0115314330362853,3.446551219968232
120.mat,22,Ball,2,1748.0,12000,0.0048118631194641,0.1534147633583872,0.1534902069937701,0.5214167664670659,1.014732255489022,0.1225821703370602,2.866541667711052,0.0319460075511697,3.397068625285189
120.mat,49,Ball,2,1748.0,12000,0.0040288353761227,0.1445844130497382,0.1446405337774484,0.5171934530938124,1.0111586826347303,0.1166251712785366,2.824252509904883,0.0314846265001392,3.5757158770555533
119.mat,32,Ball,1,1772.0,12000,0.003999885755832,0.1381872116045885,0.138245088654574,0.5470815169660679,1.0111586826347303,0.1108671314597367,2.959948058354956,0.0396342063789487,3.957330580712584
119.mat,27,Ball,1,1772.0,12000,0.0040309371978698,0.1366195312922191,0.1366789844313997,0.509559001996008,1.0181433932135728,0.1087625733786333,3.1572454562447803,-0.0117438994593597,3.728144484800146
120.mat,45,Ball,2,1748.0,12000,0.0042796263332709,0.1444145582857133,0.14447795626465,0.5241781636726547,1.0382853493013973,0.1169130018868513,2.77277415458889,0.0344432994480105,3.628084015200784
120.mat,36,Ball,2,1748.0,12000,0.0045853025979291,0.1460981627723239,0.1461701001072484,0.5102087425149701,1.0010877045908184,0.1179696233704466,2.7545108132419123,0.0414290805873605,3.49051373803957
119.mat,40,Ball,1,1772.0,12000,0.0038435181492483,0.1440676743916845,0.1441189350376695,0.562187984031936,1.0860412774451096,0.1152591854279721,3.0490936751905875,-0.0033899581528426,3.900861353749195
121.mat,8,Ball,3,1722.0,12000,0.0038942394702781,0.1520647798025082,0.1521146355793458,0.5157315369261477,0.9824076646706588,0.1229005765032435,2.7758204068571275,0.0293393883879434,3.390413650612419
119.mat,3,Ball,1,1772.0,12000,0.0040914141443675,0.1383863798149263,0.1384468482414164,0.5152442315369261,1.0301635928143713,0.1094141777772579,3.2444767156455008,0.0192249805102846,3.721603186216778
121.mat,37,Ball,3,1722.0,12000,0.0045391418335204,0.1501646838404435,0.1502332722185241,0.6222889820359282,1.2229740918163672,0.1196337109959767,3.100568439914336,0.0214310693301619,4.142151554355868
121.mat,10,Ball,3,1722.0,12000,0.0040016703214664,0.1575806716582872,0.1576314735249234,0.548705868263473,1.0012501397205589,0.1265858631662456,2.8037587173255085,0.0261358623059103,3.480941058238068
121.mat,52,Ball,3,1722.0,12000,0.0047068910031499,0.15799530883669,0.158065405567811,0.5565027544910179,1.1030969660678642,0.1261699007453842,2.916778441785085,0.0638522302252702,3.520711900823073
121.mat,6,Ball,3,1722.0,12000,0.0039561044122692,0.1552263648810792,0.155276769403265,0.5873654291417165,1.0784068263473054,0.1249254636430264,2.893968127675957,-0.0240497338616843,3.782699958267975
120.mat,25,Ball,2,1748.0,12000,0.004538150408168,0.1485239886022356,0.1485933040195425,0.5303506986027944,0.9898796806387224,0.1188643252654846,2.9023515145787218,0.0003824563434659,3.569142648130662
121.mat,48,Ball,3,1722.0,12000,0.0043171418686065,0.1479308503477409,0.1479938316232112,0.5383100199600799,1.0230164471057883,0.1180331539070296,2.9381734665414765,0.0411168550069257,3.637381464185646
121.mat,49,Ball,3,1722.0,12000,0.0043728203163984,0.1510140337688636,0.1510773310350133,0.5383100199600799,1.0571278243512974,0.1204342274825349,2.937264025349367,0.0370517929003966,3.5631422416068657
120.mat,40,Ball,2,1748.0,12000,0.0043758342494698,0.1552690080022124,0.1553306562510116,0.535548622754491,1.032600119760479,0.1240346084783557,2.970738947883929,0.0422088203734725,3.447797335569444
120.mat,6,Ball,2,1748.0,12000,0.0047230710649014,0.1486849062433992,0.1487599030145305,0.4824323353293413,0.9482962874251496,0.1198530935979603,2.740046418260804,-0.0014827359141448,3.243026686312228
120.mat,48,Ball,2,1748.0,12000,0.00394333485373,0.145731211539377,0.1457845530449069,0.5241781636726547,1.0027120558882237,0.1177862493372629,2.823548420676203,0.0302664516662008,3.595567244433563
119.mat,4,Ball,1,1772.0,12000,0.0039320722617265,0.1380871094067895,0.1381430815372022,0.5152442315369261,1.0301635928143713,0.1102819525597243,3.0842887830925383,0.0051183565213018,3.7297867240508142
120.mat,12,Ball,2,1748.0,12000,0.0046726273429703,0.1459072410298594,0.1459820414682291,0.4764222355289421,0.9430983632734532,0.1188466778942115,2.7086661507724186,0.0283043937060147,3.2635674274539346
121.mat,34,Ball,3,1722.0,12000,0.0043773412160054,0.1565509111265885,0.1566120968849033,0.5901268263473054,1.105858363273453,0.125419352096588,3.0067758849722983,0.0209800931104338,3.7680794656685976
120.mat,57,Ball,2,1748.0,12000,0.0040774945324195,0.1484368752669154,0.1484928681811612,0.5236908582834332,0.9954024750499004,0.1193657485517246,2.792934704343077,0.0317544154317532,3.526707138854174
119.mat,12,Ball,1,1772.0,12000,0.003258418563264,0.1342447295892611,0.1342842683043225,0.5298633932135728,0.9996257884231536,0.1075098083033152,3.0022709435114967,0.0314334675406864,3.9458337145849938
121.mat,2,Ball,3,1722.0,12000,0.0034010648429703,0.1555204180515468,0.1555576024275058,0.5037113373253493,0.9863061077844312,0.1259466317560192,2.729703205386862,0.0186663709502186,3.2381017029372945
119.mat,6,Ball,1,1772.0,12000,0.0037582159119261,0.1381028546455081,0.1381539816584342,0.497051497005988,0.9877680239520958,0.1097836225205838,3.0816446259314643,-0.0013174502891383,3.5978079751250016
120.mat,32,Ball,2,1748.0,12000,0.0046735791113086,0.1461494109628308,0.1462241179371313,0.5033864670658682,0.9567429141716566,0.1166526932463198,2.926549630476395,0.0315209544381973,3.442567985141124
120.mat,7,Ball,2,1748.0,12000,0.0046306702220558,0.147320336690849,0.1473930958675153,0.4824323353293413,0.9341644311377246,0.1194482747980601,2.673812333252781,-0.020044309174147,3.2730999541727317
120.mat,55,Ball,2,1748.0,12000,0.0041614087742483,0.1461631713297476,0.1462223990233901,0.5220665069860279,1.0313006387225547,0.1176077531168132,2.8051925609388126,0.0276973122315065,3.570359332584309
120.mat,51,Ball,2,1748.0,12000,0.0041386059911427,0.1468670515127984,0.1469253513850244,0.5548784031936127,1.1040715768463074,0.1176931346681636,2.9931564683368355,0.0519495768844817,3.776600824588325
119.mat,23,Ball,1,1772.0,12000,0.0039625685055669,0.1433680485146473,0.1434227990385754,0.4975388023952096,0.9736361676646706,0.114674561726157,2.8977199178936472,0.031852574609143,3.469035646566834
121.mat,19,Ball,3,1722.0,12000,0.0038750058184412,0.1538173243481671,0.1538661266807032,0.5459444710578842,1.0696353293413174,0.1230135593364053,2.971205630886945,0.0210300538096366,3.5481784252021
119.mat,36,Ball,1,1772.0,12000,0.0038587464426615,0.1383361024092968,0.1383899098702799,0.5193051097804391,1.032275249500998,0.1111775269090724,2.885886332241765,0.0245050860159752,3.75247812696179
121.mat,16,Ball,3,1722.0,12000,0.0039280669033027,0.1539019067300339,0.1539520269588448,0.5940252694610779,1.173431377245509,0.1241126138250842,2.820257830191244,0.0348420673724194,3.858508921223074
120.mat,29,Ball,2,1748.0,12000,0.0048299070608782,0.1474958357587852,0.1475748947768531,0.6045835528942115,1.1247008383233532,0.1183965707842128,2.893048631143447,0.0481697205164804,4.096791353355852
121.mat,33,Ball,3,1722.0,12000,0.004315714216099,0.1556867303276157,0.1557465357216615,0.5157315369261477,1.009047025948104,0.1255096907747006,2.8185205781315896,0.0267110828917491,3.311351578617608
119.mat,47,Ball,1,1772.0,12000,0.0042095920463759,0.1388697709974588,0.1389335595242689,0.4764222355289421,0.9445602794411178,0.1110990456781749,2.9140563235484103,-0.0079986823740186,3.4291371873022563
120.mat,17,Ball,2,1748.0,12000,0.0048864976199943,0.1481281212024557,0.1482086979564952,0.5522794411177645,1.084579361277445,0.1192352769753461,2.866843479736493,0.0124477516678807,3.726363221137529
121.mat,35,Ball,3,1722.0,12000,0.0044684333773858,0.1526992013964825,0.1527645672398271,0.720562235528942,1.3920690618762477,0.1203501942696637,3.39860507894927,0.0481514015967951,4.71681521800616
121.mat,3,Ball,3,1722.0,12000,0.0036740637280127,0.155523148492655,0.1555665403013962,0.5366856686626746,1.040397005988024,0.1256844988928393,2.7497369207331346,0.0256063562686522,3.4498785382955366
121.mat,46,Ball,3,1722.0,12000,0.0044593122641435,0.149322279265086,0.1493888501555235,0.5946750099800399,1.050467984031936,0.1203584429285959,2.808513605346371,0.0518021095744384,3.980718837858008
120.mat,47,Ball,2,1748.0,12000,0.0039805727899669,0.1448186360597097,0.1448733319487437,0.5241781636726547,1.0226915768463074,0.1161909666311907,2.89879413886242,0.0104437075829213,3.61818256418724
119.mat,22,Ball,1,1772.0,12000,0.0039233477186252,0.1396492839695882,0.1397043849366938,0.4975388023952096,0.9736361676646706,0.1119333499407435,2.9222695571935025,0.0341406384430793,3.561368547026395
119.mat,52,Ball,1,1772.0,12000,0.0041513358926677,0.142117202888437,0.1421778215704788,0.4968890618762475,0.9279918962075848,0.1145313205912394,2.835377944073504,0.0121866015685781,3.4948422784065167
119.mat,33,Ball,1,1772.0,12000,0.0039072469709019,0.1359797541682858,0.1360358780710407,0.5470815169660679,1.0356863872255488,0.1085879635455651,3.04625509145859,-0.0029585489567547,4.021597278038449
119.mat,25,Ball,1,1772.0,12000,0.0039780743980788,0.1409020884061807,0.1409582335060276,0.5214167664670659,0.9879304590818364,0.1127158621429017,2.963746221112832,0.0229693972048185,3.6990869812849136
121.mat,31,Ball,3,1722.0,12000,0.0042072126255301,0.1601567908621939,0.1602120416740044,0.5815177644710579,1.1297363273453094,0.1286140418381985,2.8843585193469465,-0.0089194219448988,3.62967576216472
121.mat,47,Ball,3,1722.0,12000,0.0044474151599145,0.1486501699841864,0.148716685472519,0.5051732534930139,0.9616159680638722,0.1199629038699943,2.7597909875491915,0.0487960665137868,3.3968834894882285
119.mat,31,Ball,1,1772.0,12000,0.0039994098716629,0.143889642639842,0.1439452136694478,0.513619880239521,1.0064480638722555,0.1156449292040918,2.916265230554226,0.015451324217116,3.5681622691462644
119.mat,1,Ball,1,1772.0,12000,0.0043727806593843,0.1403171909487285,0.1403853100806385,0.4769095409181637,0.9054134131736526,0.1120894796052426,2.8963155138984984,0.0348654561090398,3.397147042266907
121.mat,24,Ball,3,1722.0,12000,0.0039739500686127,0.1558194172290478,0.1558700839312917,0.6258625548902196,1.1661217964071855,0.1241851465038672,3.007876458620832,-0.0005285019428113,4.015283363586965
120.mat,15,Ball,2,1748.0,12000,0.004784341151681,0.1463172789144107,0.1463954781718791,0.454493493013972,0.8981038323353294,0.1180459631225829,2.7391921956164014,0.0241151486021736,3.10455964002087
120.mat,50,Ball,2,1748.0,12000,0.0040641301186689,0.1443756413962192,0.1444328320784134,0.5491931736526946,1.066386626746507,0.1161945754194735,2.848559424358444,0.0189458394875164,3.802412275309636
119.mat,14,Ball,1,1772.0,12000,0.003389088424713,0.132854273293548,0.1328974937788793,0.4535188822355289,0.8813730139720559,0.106375419415076,2.863611221670374,0.0251326088585144,3.4125465374848485
121.mat,44,Ball,3,1722.0,12000,0.0045390625194922,0.1481254523223319,0.1481949820818886,0.5805431536926148,1.1311982435129742,0.1180907358914982,2.993464209649561,-0.0059634955347476,3.9174278746619215
120.mat,18,Ball,2,1748.0,12000,0.0047948106034025,0.1509700271070292,0.1510461495484729,0.5165437125748502,1.002874491017964,0.1212199519028349,2.821121720512908,0.0199159040839951,3.4197741161821797
121.mat,51,Ball,3,1722.0,12000,0.0045480646616922,0.1515291984798847,0.1515974369312464,0.5565027544910179,1.020092614770459,0.1209545671644991,2.9074825085068654,0.063524430761052,3.670924560178461
121.mat,38,Ball,3,1722.0,12000,0.0045166959635416,0.151696925759467,0.1517641519835969,0.6222889820359282,1.1401321756487026,0.1213203238055139,2.921520656409521,-0.000690429739807,4.100368722800802
119.mat,5,Ball,1,1772.0,12000,0.0038955084947292,0.1341739079646302,0.1342304457451199,0.4627776846307385,0.921494491017964,0.1072418458590631,2.950904855854084,-0.0104141148321797,3.4476357585034942
